"features","ABCA1","ABO","ADAMTS6","AFAP1","ALDH9A1","ANAPC1","ANGPT1","ANGPT2","ANGPTL2","ANKH","ANTXR1","ARHGEF12","ATXN2","BCAS3","CAPZA1","CAV1","CAV2","CDH11","COL24A1","CTTNBP2","CYP1B1","DGKG","EFEMP1","EMCN","EMID1","ETS1","FBXO32","FER","FERMT2","FMNL2","FNDC3B","FOXC1","GAS7","GMDS","GNB1L","KALRN","KREMEN1","LMO7","LMX1B","LTBP2","ME3","MECOM","MYOC","MYOF","PARD3B","PDE7B","PKHD1","PLEKHA7","PRSS23","PTPRJ","RALGPS1","RUNX2","SPTBN1","TEK","TES","TEX41","TIMP3","TMCO1","TNS1","TRIOBP","TXNRD2","ZNF280D","NonTargeting"
"RARRES2",0,0,0,-1.3583618032891,0,0,0,-0.871533620942249,-2.08901055186458,-0.436318239725774,-1.89756491083274,-1.80114429305085,0,-1.38610679377201,0,-0.688669563792438,-0.368512733757269,0,0,0,0.891033379368517,0,-0.594693415583424,-1.82794435239457,0.252678406455296,-0.330965239579546,-1.03380504984113,0,0,0,0,0.353724134088589,0,-1.54032771246688,-1.14759470707228,-1.58425166886178,0,0,0,0,0,-1.51776943893288,0,0,0,0,0,0,0.48592504462486,0,0,0,0,0,0,-1.4682078739869,0,-1.16010311888318,-0.434446328043466,-0.545711609950395,0,0,0
"LCE2A",0,0,0,-1.33633882608505,-2.53248134826368,0,-2.11744384898483,-0.851549789011799,-1.54732911267099,-0.688683489905659,-0.993898782824818,-0.702406349705989,-0.671485855371709,0,-1.15453316772005,0,0,0.918180060745888,-1.61048386026495,-1.24030059677037,-1.56433021430302,0,-0.943414449209784,-1.25671863758696,0,0.432753233575646,-1.60902290313667,0,-1.97210448582079,-1.54712812422808,0,-0.745344705624725,0,-1.67932273659295,-1.42325227850892,-0.873751165452045,0,-0.643288134149611,-1.06591354834475,0,-2.29253055554292,-1.12919703041051,-1.81451671602753,0,-1.99642844802347,-0.56778821699963,-0.865380560972043,-0.567415138373064,-1.05747905999489,-1.68448444170873,-1.87928411179007,0,0,-1.12271879102551,0,-0.162970314300573,-0.814729368039304,-1.3553872738558,0,0,-0.415297808893338,-1.6519165792523,0
"PLA1A",0,0,0,0.976390331955843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03884315044452,0,0,0,0,0,0,0,0,0,0,-0.0375488590020303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KISS1",0,0,0,0.587348041209944,0,0,0,0,0,0,0,0.974640550005884,0.663299947355795,1.53535550448036,0,0,0,0,0,0,0,0.586696711609315,0,0,0,0,2.0741762235568,0,0,1.95261424367588,0.176055837576012,-0.569321488134112,0.550614267499785,0,0,1.82088979427457,0,0,0,0,2.86772534608937,1.41182074020289,0,0,0,0,-0.314866067189101,0.633603632170817,2.81496352867541,0,0,0,0,0,0,0.77054894541238,1.42022711264433,0.164118348869596,0.82676534218351,1.82182489949013,1.75398109589389,2.28864172912162,0
"PLXDC1",0,0,0,0,2.89092984361665,0,0,0,0,0,0.995615882525351,0,0,0,1.21641060426614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25851799776798,0.0864402552534373,0,0,0,0,0.904771768770283,0,0,0,0,1.55598360006703,0,0,0.931571828113998,1.59370218935761,0,0,0.865004211175008,0,0,0,0.0408008978687564,0,0,0,1.5208938682139,0,0,0,0,0,0
"CXCL1",0,0,0,0,-2.60306470336728,0,0,0,0,0.503158292418502,0,0,0,0,0,0.503922839659273,0,0,0,0,-0.495419167369661,-0.311194777048264,-0.14402620750118,0,0,0,-0.900738133370808,0,-0.789052133092857,0,0,0,0.435743216984755,-0.460773206053106,0,0,0,0,0,0,-1.06323257873957,0,-0.263973691031784,-0.537343216518729,0,0,0,0,-0.841549428282478,0,0,0.723045438201188,-0.066612595885564,0,0,-0.181551822742286,0.19506447836828,0.448909571746494,0.645780825471538,0,0,-0.761498649222499,0
"LRFN5",0,0,0,0,2.55212793016489,0,0,0,0,0,1.21624137768761,0,1.06419859579148,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13771673653552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21718168661528,0,2.19953678570174,1.25573492738467,0,2.24881551344488,0,1.16363221833854,0,0,0,0,0,0,0,1.57203847307815,0,0,0,0,0,0
"MT1G",0,0,0,0,2.3796243846208,0,0,0,1.04667023627854,0.249559630977822,0,0,0.291392003391751,1.11214407375582,0,0.553926428267191,0,0.143852933483157,0,0,0.179830881267393,0,0,0,3.25462439308236,0,0,0.835647408115462,0,1.38967804928473,0.00613083613369935,0,0,0,2.78276717309333,2.29866304890137,0,0,0,0,0,0,0,0,0,0,0.389678049284728,0.389678049284728,1.46061395609567,0,0,0,0,0,0,2.99496053438548,0,6.01308540303315,0,4.5294137480984,0,0,0
"PIP",0,0,0,0,2.07706161460037,0,0,0,0,0,0,0.755133519713011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60794744256574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36649592468852,0,0.901283886912623,-0.14564882614459,0,0,0,0
"TINCR",0,0,0,0,1.96940390163974,0,0,0,-0.0554279513401988,0,0.481514255717405,0,0,0,0,0.0774327258669573,0,0,0,0,0,0,0,0,0.206903215366393,0,0,1.38890104910928,2.69970576552493,0,1.652493881519,0,0,0,0,0,0,0,0,0,1.10315529052856,0,0,0,0.369941831223465,0,0,0,1.06633501698363,0,0,0,0.341667377228289,0,0,0,0.981701260443121,0,-0.170250799377668,0,0,0,0
"FABP4",0,0,0,0,1.37933610506327,0,0,0,1.26277806451966,0,0.795643664105524,1.24338860703407,0.326670803122004,0.914028343726016,1.00056102879646,0,-0.314781775462812,0.496122092177819,0.930585369927948,0,-0.100544724175463,0,-0.468501131850559,0,-0.393207877178977,-0.69010997660892,1.44341569139376,1.15427413991257,0,1.09558416259409,0,0,0,-0.875903978357845,0.614582495245653,0,0.950414434325995,0.594620486030508,1.18617872079601,0,2.40519892102921,1.28010416343284,0.631367552720166,1.35323264711493,1.48487913257175,1.3646395160026,0.561849656487375,0.907836244609475,1.33644507084735,0,0,0,-0.295879129515063,0,0,0.673781696871951,0,0.543848979412488,0,0.665881514021547,0,1.47123647752897,0
"CST1",0,0,0,0,0,4.87064282947167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52798329300022,0,3.94450561111202,0,0,0,0
"APOE",0,0,0,0,0,4.22382185834347,0,0,1.21809882831124,0.0407161418923551,0,0,0,1.84700200496003,0,0,0,0,0,0,0,0,0.127453463871237,-0.603297132410721,0,0,0,0,3.19562496651282,2.67966325166934,0.247948756057797,0,0,0,0,0,0,0,2.41576727815339,-1.13558094196256,0,1.78933994124294,0,1.90628108069704,0,1.71698869438222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYTL5",0,0,0,0,0,2.64237384179855,0,0,0,0,0,0,1.45483944076286,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79139198734069,2.1715823609967,2.22185952718914,2.67598223444137,1.90596667420827,0,0,0,0,0,0,1.97778621043974,0,0,0,1.68182311303043,0,0,0,1.47561611943492,0,0,0,0,0,0,0,0,0,0,2.00753355383379,0,0,0,0,0,0
"PTGDR",0,0,0,0,0,2.48005837391736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08593419443297,2.51458605704563,2.57941153180722,0,0,0,0,0,0,0,0,0,0,0,0,2.05263121435078,0,0,2.05556054538945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NFATC2",0,0,0,0,0,2.43007023808568,0,0,2.14620590982945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31605397779403,0,0,0,0.250056419019788,0,0,0,0,0,0,0,1.89663803800461,0,0,2.19198553378866,0,0,0,1.43323751716437,0,0,1.78254205098304,0,0,0,0,0,0,0,0,1.61378219125807,0,1.72488413916011,1.15813027903,2.43926359216831,0
"IFITM10",0,0,0,0,0,2.40853707653604,0,1.95929258567245,0,0,0,1.81668819022965,0,0,2.22705784846565,0,0,0,0,0,0,0,0,0,0,0.904251222114486,0,1.90603673600686,2.25748343691986,0,0,0,0,0,0,0,0,0,0,0,0,2.1515933449877,0,0,1.58607526208823,1.77427443499943,0,0,0,0,0,0,0,0,0,0,1.38780563495196,0,0,1.09908792093037,0.634096776951175,0,0
"SLITRK6",0,0,0,0,0,2.37682821680871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5152811943875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7650797730646,0
"LCE3D",0,0,0,0,0,2.37245861718094,0,0,0,0,0.166357118807478,0.402707997733846,0,0,-0.37730437046398,0,0,1.86185133681361,-0.954270463970243,0,-1.07739790288519,-0.323105479419107,0.131111578396628,0,0,0.918721704922819,0,0,0,0,0.244227340217591,0,0,-0.516803783452083,0,0,0,0.300005141945541,0,0.278783772991812,0,-0.525254380975637,-0.739990688421115,-0.304548028028666,0,0,0,0,0,0,0,0,0,0,0,0.657963229651978,0.311879242233832,0,0,0,0.247041690198211,0,0
"CHODL",0,0,0,0,0,2.28568032875051,0,0,2.66077908265921,0,0,2.15723196328436,0,0,0,0,2.40727210929947,0,0,2.65586359224509,0,0,1.53771224052683,1.92184528212922,0,0,2.49359216334622,0,2.99444903108606,0,3.30730037085426,0,0,3.04507510415603,0,1.71807898869079,0,0,0,0,0,0,0,0,1.84910966792202,0,0,2.41121121083437,0,0,0,0,0,0,0,1.60818129514815,1.3580582915579,0,0.823490210150649,0,0,0,0
"PLD5",0,0,0,0,0,2.23505425568054,0,0,0,0.847807822449203,0,0,1.21744485608716,0,0,0,0,0,0,0,0,0,0.197579550261879,0,0,0,1.58046961402618,0,1.04335863156701,0,0,0,0,0,0,0,0,0,1.78908489684981,0,0,0,0,0,0,0,0,0,1.24648915074283,0,0,0,0,0,0,0,0,0,0.99009485330135,0,0,0,0
"IVL",0,0,0,0,0,2.20282339634623,0,0.107343087491997,0,0,0,0,0,0,2.33704030945168,0,-0.398406234950755,0,0,0,-0.661471372713549,0,-0.32339849453429,0,-0.558296059528757,0,0.440279506555948,0,0,0,0,0.0777869434940094,0,-0.676928221452565,0,0,0.887897950205886,0.757070366910673,0,0,0,0,0,0.970718095205863,0,0,0,0,0,0,-0.692632304200009,0,0,0,0,0.559231799885565,0,0,0,0,0,0,0
"CLCA2",0,0,0,0,0,2.11118259751837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.435989659189003,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129253999287836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL1A",0,0,0,0,0,2.09303525080811,0,0,0.923813488493004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758089007258496,0,0,0,1.16331672574533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ST8SIA5",0,0,0,0,0,1.9934995772572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93010939003551,0,2.37296065433979,0,0,0,0,0,0,0,0,0,1.97464055000588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HS6ST3",0,0,0,0,0,1.43007023808568,0,0,0,0,0,0,0,0,0,0,0,0,2.58207333153073,0.800253501580268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58524061060942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75120759848305,0
"CDH20",0,0,0,0,0,0.878022359837263,0,0,1.58326971543829,0,0,1.47059804466829,1.14616744257776,0,1.39698284990796,0,0,0.259701262169676,0,0.791347948358376,0,0,0,0.777221719049771,0,0.78877400469455,0,1.50676655258633,0,0,0,0,0,0,0,0,0,0,0,0,2.30478915169821,1.6950792097327,0,1.28150563248802,0,1.24375971830065,0,0,1.15249166073334,0,0.770158326527203,0,0,0,0,0,0.897932902750523,0,1.19343981990096,0,1.25042344858167,1.39180479817702,0
"RANBP3L",0,0,0,0,0,0,4.58607526208823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RASD2",0,0,0,0,0,0,2.77872034003063,0,0,0,0,0,0,0,0,0,0,0.942219072313506,0,0,0,0,0,0,0,1.12664364345093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHISAL2B",0,0,0,0,0,0,2.36368284075178,0,0,0,0,0.679184666479713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61644891113175,0.835647408115462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220052356585371,0,0,0,0,0,0,0
"GAB3",0,0,0,0,0,0,2.02807980896734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05407501750029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX5",0,0,0,0,0,0,1.89801926840297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18086215531695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ICOSLG",0,0,0,0,0,0,1.833168124053,2.05556054538945,0,0,0,1.95602487183854,0,0,1.34039932154159,0.978557475784151,0.751226510516827,0,0,0.347741296882762,0,0,0,0.954759904601959,0,0,0,0,1.68632673572373,0,0.935047738072217,0.473463378362684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16999845922144,2.00413230658245,1.09713964914085,1.4788420387632,0,0,1.45069848723059,0
"CFD",0,0,0,0,0,0,0,-0.734030097192313,-1.01862122397318,0,-1.17767283002548,-1.53810988721706,-0.688169582834085,0,0,0,0,0,0,-0.68793368260286,0,-0.568047171371161,0,-0.852191898641243,0,0,-1.63952611072908,0,0,0,0,0,-1.32470624910786,0,-1.52199022185378,-0.608499215108455,-1.14987244728193,-0.677485825299762,-1.4125790051332,-1.07531925648985,0,-1.32032337472666,0,-1.10126801761986,-1.49858152303042,-1.30893893324955,-0.919538993853081,-1.04907180649444,-1.96724758354075,0,0,0,-1.51134297765427,-1.09182145395377,0,-0.468207873986901,-0.982340406828183,-0.849762998271029,0,-1.07199820334394,0,-2.50554202476063,0
"CRHBP",0,0,0,0,0,0,0,0.515685934196833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01723242673035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"APCDD1",0,0,0,0,0,0,0,-0.128852219684605,-1.09356308022697,0,-1.234692778282,-1.55415805441728,-1.3550267004508,-0.443126742028532,0,0,0,0,0,0,1.06196537779034,0,0.123913850695361,0,0,0.33690757402956,-1.89817992015526,-1.18357050742868,-1.6603574582492,-1.87608614930464,-1.47875065175925,0,0,0,-1.27500398322021,-0.0038416965030113,-1.59545768345611,0,0,-0.79189102188821,0,-1.36620276537799,0,0,-2.52558890222051,-1.53588388294838,-0.517894510430505,0,-2.09465685968868,0,0,0,0,0,0,-0.591723234030333,-1.31946827427744,0,-1.13087656104352,-0.977015058155419,-0.774332650503906,-1.63295130090855,0
"NKX2-2",0,0,0,0,0,0,0,0,3.91174065619243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIEZO2",0,0,0,0,0,0,0,0,-2.65645731690343,0,-1.78308744526335,-1.828022676727,0,0,0,0,0,-1.06248793036402,0,0,-0.334071114513326,0,0,0,0,0.314581718715802,0,0,0,0,0,0,0,0,-1.39686551208488,-0.523667211287586,0,0,0,0,0,-1.11168841533292,0,0,-1.828022676727,-2.16589231548338,0,0,-2.47955279438714,0,0,0,0,0,0,-0.660145503933545,-1.18979103614615,0,-1.12028779388455,-1.19198599141157,-0.695572380703349,0,0
"IGFL3",0,0,0,0,0,0,0,0,2.3685983311659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TBX21",0,0,0,0,0,0,0,0,2.29059581916463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70970661125661,2.35077535697239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PMCH",0,0,0,0,0,0,0,0,2.09557983675948,0,0,0,0,0,0,0,0,0,0,2.82246823539579,0,0,0,0,0,0,0,1.84803113257129,0,0,0,0,3.15206489100951,0,0,0,0,0,0,1.95246705242535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28382605635806,0,0,0,0
"LCE2C",0,0,0,0,0,0,0,0,-2.01425876236379,0,0,0,0,0,0,-1.23189533224077,0,0,0,0,0,0,-0.969974546717687,0,-3.00288916919042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3929769669325,0,-1.72166164659066,0,-2.15172498355679,-0.41530596831013,0,0,0,0,0,-2.53470127360333,0,0,0,0,0,-1.39985166501466,0,-1.84186972097,0,0
"ISLR2",0,0,0,0,0,0,0,0,1.80740399637769,0.957595967987315,0.109326173771099,0,0,0,0,0,-0.112102049794114,0,0,0,0,0,0,0,0,0,0,1.66677049610602,2.15314677710512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59276991466224,1.17243811571388,0,0,0,0,0,0,0,0,0,0,0,-0.0881170060574527,0,0,0,1.30983595139074,0
"BACH2",0,0,0,0,0,0,0,0,1.74410746625811,0,1.08512946334045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57308868535409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEGF10",0,0,0,0,0,0,0,0,1.67672062652823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50953370721524,0,3.109926248506,0,2.91302143174222,0,0,0,0,0,0,0,0,0,0,1.74915588248849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66791355414469,0,0,0,0,0,0
"SYT1",0,0,0,0,0,0,0,0,1.28013271303437,0,0,0,0,0,0,0,0,0,1.6922727597731,0,0,0,0,0,0,0,1.38278537746028,0,0,2.22954355103522,0,0,0,0,0,0,0,1.32971366586394,0,0,0,1.40112163410316,0,0,1.95982907996562,1.67554048141408,0,0,0.531805003952626,0,0,0,0,0,0,0,0,0,0.921677990385619,0,0,2.06199030061552,0
"HTR7",0,0,0,0,0,0,0,0,1.23193578385534,0,0,0,1.41180640661858,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06474886454234,0,0,0,0,0,0,0,1.0578744112277,0,0,0,0,0,0,0,0,0,1.4632185143027,0,0,0,0,0,-0.144111799446913,0,0,0,0,0,0,0,0.802731649983852,0,0,0,0
"CCL20",0,0,0,0,0,0,0,0,1.21332010568799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64652572766576,0,1.95366341623956,0,0,0,0,2.0660022921111,0,0,0,0,0,1.46263312373233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERPINB9",0,0,0,0,0,0,0,0,-1.17951376422029,-0.867858369916547,-0.880514982033645,-1.81764692396278,-0.522468882525264,0,0,0,0,-0.554612518128985,0,0,0,0,0,0,0,0.0448495522872863,-1.59462819697686,0,0,0,0,0,0,0,0,-1.53036497188231,-1.1219809588354,0,-0.926581295515943,-0.28926795160799,0,-1.00820325817722,0,-2.854736242698,-1.49571882907542,-1.36196744018659,0,0,0,0,0,0,0,0,0,0,-1.09535101859346,-0.535059720707585,-0.749030311888389,-0.760313748896827,0,-1.35211965423024,0
"ADAMTSL4",0,0,0,0,0,0,0,0,-0.918225962765547,0,-0.720267014775036,-0.871367803455613,0,0,0,0,0,-0.226462762278174,0,0,0,0,0,0,0,0,-1.20089009949848,0,0,0,0,0,0,0,-0.407789161121114,0,0,0,0,0,0,0,0,-0.139070050332249,-1.08287190864932,-1.0441781959415,0,0,-1.12434854462548,0,0,0,0,-0.767053407281449,0,0,0,0,-0.428048556845315,-0.710530052635801,0,-2.02877088464325,0
"GDF5",0,0,0,0,0,0,0,0,0,-1.24063014221838,-1.71133714257442,0,0,0,0,-0.662906467727356,0,0,0,0,1.06489511442273,0,0.320038368092913,0,0,-0.604762425373372,0,0,0,0,0,0,0,0.691886261065633,0,0,0,0,0,0,0,0,0,0,-1.45345310209841,0,0,0,0,0,0,0,0,0,0,0,-2.04404015201344,0,0,0,-0.831964725352137,0,0
"CXCL14",0,0,0,0,0,0,0,0,0,-0.217043321900765,-0.529685476024548,0,0,0,0,0,0.514187313215978,0,0,0,1.109441553376,0,0,-1.59802219037005,0,-0.959687228309486,0,-1.18029413575356,0,-0.474260401139244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72525258921566,0,0,0,-1.46199306127157,0,0,-0.905845298762062,0,-0.847718796666689,-0.675315646820792,-0.713320228853518,-0.819965879309732,0,0
"CSF2",0,0,0,0,0,0,0,0,0,0,2.89928154775182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35171019908571,2.97901899051646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68308610416204,0,0,0,0,0,0,0
"IL18",0,0,0,0,0,0,0,0,0,0,-1.69170833582548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01878679607063,0,0,0,-3.40728250789698,0,0,0,0,0,0,0,0,0,0,-1.70467820564257,0,0,0
"KRTAP4-8",0,0,0,0,0,0,0,0,0,0,1.44812808722286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47820621017605,0.885430046469277,0,0,0,0,0,0,0,0,1.51653432883515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUCY1A2",0,0,0,0,0,0,0,0,0,0,-1.29095755881772,0,0,0,0,-0.588123884751653,0,0,0,0,0.260172989584997,0,0,0,0,0,-3.2625669960533,0,0,0,0,0,-1.00914767909623,0,0,0,0,0,0,0,0,-2.26110455797481,0,0,-2.07054822376037,0,0,0,0,0,0,0,0,-0.496154964749403,0,0,-1.75424467806689,0,0,-0.756439633332309,0,0,0
"WNT7B",0,0,0,0,0,0,0,0,0,0,1.22746863311087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10297348786423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DMKN",0,0,0,0,0,0,0,0,0,0,-0.656701885997569,0,0,0,0,0,0,0,0,-0.0528821282736545,0,-0.369489180255977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.741477381993009,-1.10217504704495,0,0,-0.742697213841186,0,0,-1.52726621098771,-0.828609973718984,0,0,-2.55730795190159,0,0,0,0,0,0,-0.389977358027683,0,0,-0.745530746701485,0,-0.436292550940223,0,0
"LYPD1",0,0,0,0,0,0,0,0,0,0,0.260242374274872,-0.223298827606025,0,0,0,0.12917933883084,0,0,0.103088915472037,0,0,-1.21807966634651,0,0,0.763238912587412,0,-0.322871351134359,-0.296317932093043,0.00450269574998695,0,0,-1.2697612062752,0,0,0,-0.26097903050255,0,0,0,-2.19742019578042,0.16728562794828,0,0,0,0,0,0,0.759134514254675,0,0,0,0,0,0.509324099214881,0,0,0,0.155556335366172,-1.22159767937789,-0.547235248419023,-1.14083666741405,-0.423770630685551,0
"LCE1F",0,0,0,0,0,0,0,0,0,0,-0.0188072544615617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71796630895153,0,0,0,-2.30334419729388,0,0,0,0,0,0,0,0,0,0,0,-0.882465819425977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230836288613558,0,0,0,0,0,0
"CHRNA9",0,0,0,0,0,0,0,0,0,0,0,1.84910966792202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12664364345093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTR",0,0,0,0,0,0,0,0,0,0,0,0,2.93407000196919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01237093908333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WNT11",0,0,0,0,0,0,0,0,0,0,0,0,1.55186389515772,0,0,0,0,0,0,0,0,0,0,0.883710153242453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8104813942549,0,0,0,0,0,0,0,0,0,0,1.45778042323537,0,0,2.69796557720607,0
"HTR2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95302238367701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34039932154159,0,1.74939976636041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYOC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64097302117509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98258628392346,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10010099837881,0,0,0,0,0,0,1.71108578526982,0,0,-1.18140858926219,0,0,0,0
"CCL8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60035483172903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648837687874603,0,0,0,0,0,0
"CORIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77510908647825,0,0,0,0,0,1.62966453063591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54330123839794,0,0,0,0,0,0,0,0,0,0
"NR0B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50807275008696,0,1.50175897615476,0.482360051794579,0,0.532802991383325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10017143208974,0,0,0,0,0,-0.108775458181754,0,0,0,0,0,0,0.787554997405388,0,0,0
"BCAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21261686656079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
